Longitud,Latitud,Rendimiento (kg/ha),Zona
-51.187409549695076,-27.424169507161075,3766.38,Área 02
-51.18740947348651,-27.424124367159337,3655.78,Área 02
-51.187409397278124,-27.424079227157307,3672.56,Área 02
-51.187409321069914,-27.424034087155,3160.32,Área 02
-51.18740924486188,-27.423988947152385,3804.93,Área 02
-51.187409168654035,-27.42394380714948,3567.4,Área 02
-51.18740909244635,-27.423898667146283,3409.91,Área 02
-51.18740901623885,-27.42385352714279,3538.21,Área 02
-51.18740894003153,-27.42380838713901,3058.44,Área 02
-51.187408863824395,-27.42376324713494,3604.8,Área 02
-51.18740878761742,-27.42371810713057,3245.43,Área 02
-51.18740871141064,-27.42367296712591,3164.75,Área 02
-51.187299949100904,-27.431166367096363,3122.46,Área 02
-51.187299872914174,-27.431121227139673,3781.36,Área 02
-51.187299796727636,-27.431076087182685,3346.01,Área 02
-51.18729972054126,-27.431030947225413,3886.9,Área 02
-51.18729964435507,-27.430985807267845,3369.65,Área 02
-51.18729956816906,-27.430940667309976,3076.9,Área 02
-51.187299491983225,-27.430895527351826,3224.75,Área 02
-51.18729941579757,-27.430850387393377,3812.97,Área 02
-51.18729933961209,-27.430805247434645,3465.18,Área 02
-51.18729926342679,-27.43076010747561,3367.22,Área 02
-51.187299187241656,-27.43071496751629,3544.43,Área 02
-51.18729911105671,-27.430669827556667,3630.01,Área 02
-51.18729903487194,-27.43062468759676,3784.05,Área 02
-51.18729895868734,-27.43057954763656,3866.96,Área 02
-51.18729888250294,-27.430534407676063,3415.03,Área 02
-51.187298806318694,-27.430489267715277,3173.6,Área 02
-51.18729873013464,-27.430444127754196,3401.88,Área 02
-51.187298653950755,-27.430398987792824,3570.45,Área 02
-51.18729857776705,-27.43035384783116,3264.58,Área 02
-51.18729850158352,-27.430308707869205,3266.36,Área 02
-51.18729842540017,-27.430263567906948,3591.74,Área 02
-51.187298349217,-27.430218427944403,3493.76,Área 02
-51.18729827303401,-27.430173287981575,3514.26,Área 02
-51.187298196851195,-27.43012814801844,3316.57,Área 02
-51.18729812066856,-27.430083008055018,3448.73,Área 02
-51.18729804448609,-27.430037868091308,3275.41,Área 02
-51.18729796830381,-27.429992728127296,3729.15,Área 02
-51.187297892121705,-27.429947588163003,3765.55,Área 02
-51.18729781593978,-27.42990244819841,3045.33,Área 02
-51.18729773975803,-27.429857308233526,3274.63,Área 02
-51.18729766357645,-27.429812168268356,3133.01,Área 02
-51.187297587395065,-27.429767028302876,3344.77,Área 02
-51.18729751121384,-27.429721888337113,3486.55,Área 02
-51.187297435032804,-27.429676748371058,3145.14,Área 02
-51.18729735885194,-27.429631608404716,3277.22,Área 02
-51.18729728267126,-27.429586468438078,3256.83,Área 02
-51.18729720649075,-27.429541328471146,3559.77,Área 02
-51.18729713031042,-27.429496188503915,3525.42,Área 02
-51.18729705413027,-27.4294510485364,3327.79,Área 02
-51.18729697795029,-27.42940590856859,3552.56,Área 02
-51.187296901770495,-27.429360768600493,3371.82,Área 02
-51.18729682559088,-27.42931562863209,3440.71,Área 02
-51.18729674941143,-27.4292704886634,3927.12,Área 02
-51.187296673232176,-27.429225348694416,3844.0,Área 02
-51.187296597053084,-27.42918020872515,3184.13,Área 02
-51.18729652087418,-27.42913506875558,3716.59,Área 02
-51.18729644469545,-27.42908992878572,3712.14,Área 02
-51.1872963685169,-27.42904478881557,3222.36,Área 02
-51.187296292338516,-27.428999648845124,3714.25,Área 02
-51.18729621616031,-27.428954508874387,3894.17,Área 02
-51.187296139982294,-27.42890936890336,3229.19,Área 02
-51.18729606380445,-27.428864228932035,3280.58,Área 02
-51.18729598762679,-27.428819088960417,3764.51,Área 02
-51.187295911449304,-27.428773948988514,3578.1,Área 02
-51.18729583527199,-27.428728809016313,3648.23,Área 02
-51.18729575909486,-27.428683669043817,3595.64,Área 02
-51.187295682917906,-27.428638529071037,3608.3,Área 02
-51.18729560674113,-27.42859338909796,3179.14,Área 02
-51.187295530564526,-27.428548249124585,3772.72,Área 02
-51.18729545438811,-27.428503109150927,3803.42,Área 02
-51.187295378211864,-27.42845796917697,3453.8,Área 02
-51.18729530203579,-27.428412829202717,3500.41,Área 02
-51.187295225859906,-27.428367689228175,3128.64,Área 02
-51.187295149684196,-27.428322549253345,3640.11,Área 02
-51.18729507350866,-27.42827740927822,3654.69,Área 02
-51.187294997333304,-27.428232269302804,3496.26,Área 02
-51.18729492115812,-27.428187129327092,3793.03,Área 02
-51.18729484498312,-27.428141989351086,3428.56,Área 02
-51.1872947688083,-27.42809684937479,3653.36,Área 02
-51.18729469263365,-27.4280517093982,3257.42,Área 02
-51.187294616459184,-27.428006569421317,3506.58,Área 02
-51.18729454028489,-27.427961429444142,3469.01,Área 02
-51.18729446411078,-27.427916289466676,3569.06,Área 02
-51.187294387936845,-27.42787114948891,3420.48,Área 02
-51.18729431176309,-27.42782600951086,3480.13,Área 02
-51.187294235589505,-27.42778086953252,3719.64,Área 02
-51.187294159416105,-27.427735729553884,3404.07,Área 02
-51.18729408324288,-27.42769058957495,3111.74,Área 02
-51.18729400706983,-27.427645449595722,3950.91,Área 02
-51.187293930896956,-27.42760030961621,3859.01,Área 02
-51.18729385472427,-27.427555169636403,3190.71,Área 02
-51.187293778551755,-27.427510029656304,3686.34,Área 02
-51.187293702379414,-27.42746488967591,3388.3,Área 02
-51.18729362620726,-27.42741974969522,3580.04,Área 02
-51.18729355003527,-27.427374609714242,3587.86,Área 02
-51.18729347386347,-27.42732946973297,3455.83,Área 02
-51.18729339769184,-27.427284329751405,3318.62,Área 02
-51.187293321520386,-27.42723918976955,3342.05,Área 02
-51.18729324534912,-27.4271940497874,3285.77,Área 02
-51.18729316917803,-27.427148909804956,3306.99,Área 02
-51.187293093007106,-27.42710376982222,3498.28,Área 02
-51.187293016836364,-27.4270586298392,3336.27,Área 02
-51.18729294066581,-27.427013489855874,3685.85,Área 02
-51.187292864495426,-27.42696834987226,3887.28,Área 02
-51.187292788325216,-27.42692320988836,3370.58,Área 02
-51.18729271215519,-27.426878069904163,3575.58,Área 02
-51.18729263598534,-27.426832929919673,3640.78,Área 02
-51.18729255981567,-27.42678778993489,3633.98,Área 02
-51.18729248364617,-27.426742649949816,3535.1,Área 02
-51.18729240747685,-27.42669750996444,3701.91,Área 02
-51.18729233130771,-27.426652369978786,3636.93,Área 02
-51.18729225513875,-27.426607229992836,3207.08,Área 02
-51.18729217896996,-27.426562090006588,3733.92,Área 02
-51.18729210280136,-27.42651695002005,3738.58,Área 02
-51.187292026632925,-27.426471810033213,3326.06,Área 02
-51.18729195046467,-27.42642667004609,3526.5,Área 02
-51.18729187429659,-27.426381530058677,3687.97,Área 02
-51.1872917981287,-27.426336390070972,3464.94,Área 02
-51.18729172196098,-27.426291250082976,3785.64,Área 02
-51.18729164579343,-27.42624611009467,4108.49,Área 02
-51.18729156962607,-27.426200970106088,3321.16,Área 02
-51.187291493458886,-27.426155830117203,3172.52,Área 02
-51.187291417291874,-27.426110690128034,3593.86,Área 02
-51.18729134112504,-27.42606555013857,3698.42,Área 02
-51.18729126495839,-27.42602041014881,3460.45,Área 02
-51.18729118879191,-27.425975270158762,3881.6,Área 02
-51.187291112625616,-27.42593013016842,3183.76,Área 02
-51.18729103645949,-27.42588499017779,3691.77,Área 02
-51.187290960293545,-27.42583985018686,3367.21,Área 02
-51.187290884127776,-27.42579471019564,3948.64,Área 02
-51.18729080796219,-27.425749570204125,4017.05,Área 02
-51.18729073179678,-27.425704430212317,3327.39,Área 02
-51.18729065563154,-27.425659290220228,3381.79,Área 02
-51.18729057946649,-27.425614150227837,3734.2,Área 02
-51.18729050330161,-27.425569010235147,3422.65,Área 02
-51.18729042713691,-27.425523870242177,3508.2,Área 02
-51.18729035097239,-27.425478730248905,3526.03,Área 02
-51.18729027480804,-27.425433590255345,3039.89,Área 02
-51.18729019864387,-27.42538845026149,3516.48,Área 02
-51.18729012247989,-27.425343310267344,3347.63,Área 02
-51.18729004631607,-27.4252981702729,3396.91,Área 02
-51.187289970152435,-27.42525303027817,3881.22,Área 02
-51.187289893988975,-27.42520789028315,3206.31,Área 02
-51.18728981782569,-27.425162750287836,3723.87,Área 02
-51.187289741662596,-27.425117610292226,3450.95,Área 02
-51.18728966549966,-27.42507247029632,3450.88,Área 02
-51.18728958933692,-27.425027330300132,3718.53,Área 02
-51.18728951317435,-27.424982190303645,3606.08,Área 02
-51.187289437011955,-27.42493705030686,3663.84,Área 02
-51.187289360849746,-27.42489191030979,3763.36,Área 02
-51.18728928468771,-27.424846770312424,3438.61,Área 02
-51.18728920852584,-27.424801630314764,3368.51,Área 02
-51.187289132364164,-27.42475649031682,3250.4,Área 02
-51.18728905620266,-27.424711350318578,3315.46,Área 02
-51.18728898004134,-27.42466621032004,4259.21,Área 02
-51.18728890388019,-27.424621070321212,3833.24,Área 02
-51.18728882771921,-27.42457593032209,3184.42,Área 02
-51.18728875155841,-27.424530790322677,3191.7,Área 02
-51.1872886753978,-27.424485650322975,3642.9,Área 02
-51.187288599237355,-27.424440510322974,3659.38,Área 02
-51.1872885230771,-27.42439537032268,3659.91,Área 02
-51.187288446917016,-27.424350230322094,3459.07,Área 02
-51.18728837075711,-27.424305090321226,3491.57,Área 02
-51.18728829459738,-27.424259950320057,3605.03,Área 02
-51.18728821843783,-27.424214810318595,3544.66,Área 02
-51.187288142278454,-27.424169670316836,2968.48,Área 02
-51.18728806611926,-27.424124530314792,3465.98,Área 02
-51.18728798996024,-27.424079390312457,3310.7,Área 02
-51.1872879138014,-27.424034250309827,3567.48,Área 02
-51.187287837642735,-27.423989110306895,4270.11,Área 02
-51.18728776148425,-27.42394397030368,3615.79,Área 02
-51.18728768532594,-27.42389883030017,3445.66,Área 02
-51.18728760916782,-27.423853690296372,3754.62,Área 02
-51.18728753300986,-27.423808550292275,3644.96,Área 02
-51.18728745685208,-27.42376341028789,3629.44,Área 02
-51.18728738069449,-27.423718270283207,3676.25,Área 02
-51.187287304537065,-27.42367313027824,4038.8,Área 02
-51.18728722837982,-27.42362799027297,3242.06,Área 02
-51.18717952383127,-27.4317533496093,3643.31,Área 02
-51.18717944769162,-27.431708209656097,3293.43,Área 02
-51.187179371552155,-27.43166306970261,3664.03,Área 02
-51.18717929541286,-27.431617929748825,3295.6,Área 02
-51.18717921927375,-27.431572789794743,3421.05,Área 02
-51.18717914313482,-27.43152764984038,3451.74,Área 02
-51.18717906699606,-27.431482509885715,3769.59,Área 02
-51.18717899085748,-27.431437369930762,3755.37,Área 02
-51.187178914719084,-27.43139222997551,3214.45,Área 02
-51.18717883858085,-27.431347090019976,3539.74,Área 02
-51.187178762442805,-27.431301950064142,3348.73,Área 02
-51.18717868630494,-27.431256810108014,3211.62,Área 02
-51.187178610167244,-27.431211670151598,3472.11,Área 02
-51.187178534029734,-27.43116653019489,3449.37,Área 02
-51.187178457892394,-27.43112139023788,4133.29,Área 02
-51.18717838175523,-27.43107625028059,3634.97,Área 02
-51.18717830561825,-27.431031110323,3182.45,Área 02
-51.18717822948145,-27.430985970365118,3385.78,Área 02
-51.18717815334482,-27.430940830406946,3782.44,Área 02
-51.187178077208365,-27.430895690448477,4049.32,Área 02
-51.1871780010721,-27.430850550489723,3130.84,Área 02
-51.187177924936,-27.430805410530667,3057.47,Área 02
-51.18717784880008,-27.43076027057132,3995.31,Área 02
-51.18717777266435,-27.430715130611688,3625.1,Área 02
-51.187177696528785,-27.43066999065176,3310.74,Área 02
-51.1871776203934,-27.430624850691537,3661.59,Área 02
-51.18717754425819,-27.43057971073102,2869.12,Área 02
-51.18717746812317,-27.430534570770213,3529.02,Área 02
-51.187177391988314,-27.430489430809118,3610.25,Área 02
-51.18717731585363,-27.43044429084772,3759.48,Área 02
-51.187177239719134,-27.430399150886032,3275.06,Área 02
-51.18717716358482,-27.430354010924056,3550.07,Área 02
-51.18717708745068,-27.430308870961788,3297.42,Área 02
-51.18717701131671,-27.430263730999222,3592.74,Área 02
-51.18717693518292,-27.43021859103636,3305.17,Área 02
-51.187176859049316,-27.43017345107322,3427.1,Área 02
-51.187176782915884,-27.430128311109772,3280.29,Área 02
-51.18717670678263,-27.430083171146038,3692.15,Área 02
-51.187176630649546,-27.43003803118202,3744.1,Área 02
-51.18717655451665,-27.429992891217694,3470.95,Área 02
-51.187176478383925,-27.429947751253085,3539.28,Área 02
-51.18717640225139,-27.429902611288178,3167.69,Área 02
-51.187176326119015,-27.42985747132298,3455.04,Área 02
-51.18717624998683,-27.4298123313575,3517.53,Área 02
-51.187176173854816,-27.42976719139171,4185.4,Área 02
-51.18717609772298,-27.429722051425635,3252.32,Área 02
-51.18717602159132,-27.429676911459268,3896.48,Área 02
-51.18717594545984,-27.42963177149261,3779.77,Área 02
-51.18717586932854,-27.42958663152566,3600.83,Área 02
-51.18717579319742,-27.42954149155841,3970.44,Área 02
-51.18717571706647,-27.42949635159087,3623.93,Área 02
-51.1871756409357,-27.42945121162304,3628.31,Área 02
-51.18717556480511,-27.429406071654917,3517.86,Área 02
-51.18717548867469,-27.429360931686503,3837.15,Área 02
-51.187175412544455,-27.429315791717794,3805.49,Área 02
-51.1871753364144,-27.429270651748787,3375.07,Área 02
-51.18717526028451,-27.429225511779496,3201.8,Área 02
-51.1871751841548,-27.42918037180991,3480.98,Área 02
-51.187175108025286,-27.42913523184003,3331.83,Área 02
-51.18717503189593,-27.429090091869863,3516.08,Área 02
-51.18717495576676,-27.429044951899392,3841.44,Área 02
-51.187174879637766,-27.428999811928634,3417.87,Área 02
-51.187174803508945,-27.428954671957587,3521.61,Área 02
-51.18717472738031,-27.428909531986246,3546.93,Área 02
-51.187174651251844,-27.42886439201461,3744.65,Área 02
-51.187174575123564,-27.428819252042683,2970.94,Área 02
-51.187174498995454,-27.42877411207046,3381.1,Área 02
-51.18717442286752,-27.428728972097954,3585.71,Área 02
-51.18717434673977,-27.428683832125145,3833.03,Área 02
-51.187174270612196,-27.42863869215205,3410.15,Área 02
-51.1871741944848,-27.428593552178654,3064.1,Área 02
-51.18717411835758,-27.42854841220497,3688.28,Área 02
-51.18717404223054,-27.428503272230994,3374.63,Área 02
-51.18717396610367,-27.42845813225673,3236.17,Área 02
-51.18717388997698,-27.428412992282162,3377.62,Área 02
-51.18717381385047,-27.428367852307307,3487.69,Área 02
-51.187173737724144,-27.428322712332168,3382.75,Área 02
-51.18717366159799,-27.428277572356727,2982.66,Área 02
-51.18717358547201,-27.428232432380995,3758.43,Área 02
-51.18717350934621,-27.428187292404974,3853.0,Área 02
-51.187173433220586,-27.42814215242866,3697.27,Área 02
-51.18717335709514,-27.428097012452042,3250.09,Área 02
-51.18717328096988,-27.428051872475145,3484.25,Área 02
-51.18717320484478,-27.428006732497945,3533.11,Área 02
-51.18717312871988,-27.427961592520457,3684.55,Área 02
-51.187173052595135,-27.42791645254268,3702.05,Área 02
-51.187172976470585,-27.42787131256461,3351.54,Área 02
-51.1871729003462,-27.427826172586236,3555.69,Área 02
-51.187172824221996,-27.42778103260758,3649.63,Área 02
-51.18717274809797,-27.427735892628633,3899.38,Área 02
-51.187172671974125,-27.42769075264939,3711.66,Área 02
-51.187172595850456,-27.427645612669853,3732.92,Área 02
-51.187172519726964,-27.427600472690024,3556.72,Área 02
-51.18717244360364,-27.4275553327099,3888.49,Área 02
-51.18717236748051,-27.42751019272949,3638.43,Área 02
-51.187172291357555,-27.427465052748786,3320.83,Área 02
-51.18717221523477,-27.427419912767782,3887.06,Área 02
-51.18717213911216,-27.42737477278649,3710.81,Área 02
-51.18717206298973,-27.42732963280491,3425.68,Área 02
-51.18717198686748,-27.427284492823034,3416.69,Área 02
-51.187171910745406,-27.42723935284086,3610.82,Área 02
-51.18717183462351,-27.427194212858403,3652.58,Área 02
-51.1871717585018,-27.427149072875643,3586.22,Área 02
-51.18717168238026,-27.427103932892596,3614.84,Área 02
-51.18717160625889,-27.42705879290926,3962.11,Área 02
-51.18717153013771,-27.427013652925627,3805.12,Área 02
-51.1871714540167,-27.426968512941695,3585.01,Área 02
-51.187171377895865,-27.426923372957482,3772.79,Área 02
-51.18717130177522,-27.42687823297297,3279.44,Área 02
-51.187171225654744,-27.426833092988172,3637.17,Área 02
-51.18717114953444,-27.426787953003075,3990.12,Área 02
-51.187171073414326,-27.426742813017682,3483.4,Área 02
-51.18717099729438,-27.426697673032002,3326.11,Área 02
-51.18717092117461,-27.42665253304603,3375.11,Área 02
-51.18717084505503,-27.426607393059765,3265.84,Área 02
-51.187170768935616,-27.426562253073207,3342.16,Área 02
-51.18717069281638,-27.426517113086355,3445.84,Área 02
-51.18717061669733,-27.42647197309921,3187.19,Área 02
-51.18717054057845,-27.426426833111776,3542.59,Área 02
-51.18717046445975,-27.426381693124046,3764.37,Área 02
-51.18717038834122,-27.426336553136025,3311.97,Área 02
-51.18717031222288,-27.42629141314771,3918.84,Área 02
-51.18717023610471,-27.426246273159105,3666.83,Área 02
-51.18717015998672,-27.4262011331702,3796.89,Área 02
-51.18717008386891,-27.426155993181013,3374.9,Área 02
-51.18717000775127,-27.426110853191528,3753.1,Área 02
-51.18716993163381,-27.426065713201755,3266.59,Área 02
-51.18716985551653,-27.42602057321168,3762.25,Área 02
-51.187169779399426,-27.425975433221318,3582.76,Área 02
