Latitud,Longitud,Rendimiento (kg/ha),Zona
-27.4323635258075,-51.186593705883,3663.02,Área 02
-27.4323183858567,-51.1865936299797,3184.57,Área 02
-27.4322732459057,-51.1865935540765,2874.46,Área 02
-27.4322281059543,-51.1865934781735,4772.23,Área 02
-27.4321829660027,-51.1865934022707,4296.93,Área 02
-27.4321378260508,-51.1865933263681,3646.0,Área 02
-27.4320926860985,-51.1865932504657,3174.95,Área 02
-27.432047546146,-51.1865931745634,4646.1,Área 02
-27.4320024061932,-51.1865930986613,3238.93,Área 02
-27.4319572662401,-51.1865930227594,3824.86,Área 02
-27.4319121262867,-51.1865929468577,4558.47,Área 02
-27.4318669863331,-51.1865928709561,3502.6,Área 02
-27.4318218463791,-51.1865927950548,4537.76,Área 02
-27.4317767064248,-51.1865927191536,4703.3,Área 02
-27.4317315664702,-51.1865926432525,3281.77,Área 02
-27.4316864265154,-51.1865925673517,4302.06,Área 02
-27.4316412865602,-51.186592491451,4272.49,Área 02
-27.4315961466048,-51.1865924155505,3659.84,Área 02
-27.4315510066491,-51.1865923396502,3194.14,Área 02
-27.431505866693,-51.1865922637501,4334.86,Área 02
-27.4314607267367,-51.1865921878501,4430.03,Área 02
-27.4314155867801,-51.1865921119503,3531.38,Área 02
-27.4313704468232,-51.1865920360507,3302.77,Área 02
-27.431325306866,-51.1865919601513,3109.36,Área 02
-27.4312801669085,-51.186591884252,3304.7,Área 02
-27.4312350269507,-51.1865918083529,4696.92,Área 02
-27.4311898869927,-51.186591732454,3490.89,Área 02
-27.4311447470343,-51.1865916565553,4444.01,Área 02
-27.4310996070756,-51.1865915806568,2916.81,Área 02
-27.4310544671167,-51.1865915047584,4807.68,Área 02
-27.4310093271575,-51.1865914288602,3311.17,Área 02
-27.4309641871979,-51.1865913529622,4076.55,Área 02
-27.4309190472381,-51.1865912770644,3048.69,Área 02
-27.430873907278,-51.1865912011667,3063.28,Área 02
-27.4308287673176,-51.1865911252692,4717.93,Área 02
-27.4307836273568,-51.1865910493719,2984.01,Área 02
-27.4307384873958,-51.1865909734748,3148.29,Área 02
-27.4306933474345,-51.1865908975778,3113.57,Área 02
-27.430648207473,-51.186590821681,3870.81,Área 02
-27.4306030675111,-51.1865907457844,4688.3,Área 02
-27.4305579275489,-51.186590669888,4093.09,Área 02
-27.4305127875865,-51.1865905939918,4149.86,Área 02
-27.4304676476237,-51.1865905180957,3378.49,Área 02
-27.4304225076606,-51.1865904421998,4049.8,Área 02
-27.4303773676973,-51.1865903663041,3210.15,Área 02
-27.4303322277337,-51.1865902904085,4421.45,Área 02
-27.4302870877697,-51.1865902145132,4615.0,Área 02
-27.4302419478055,-51.186590138618,3514.94,Área 02
-27.430196807841,-51.186590062723,4693.48,Área 02
-27.4301516678762,-51.1865899868282,2819.15,Área 02
-27.4301065279111,-51.1865899109335,4581.04,Área 02
-27.4300613879457,-51.186589835039,3203.28,Área 02
-27.43001624798,-51.1865897591447,3036.44,Área 02
-27.4299711080141,-51.1865896832506,3278.33,Área 02
-27.4299259680478,-51.1865896073567,2969.46,Área 02
-27.4298808280812,-51.1865895314629,3621.58,Área 02
-27.4298356881144,-51.1865894555693,3576.26,Área 02
-27.4297905481472,-51.1865893796759,3154.78,Área 02
-27.4297454081798,-51.1865893037826,4471.92,Área 02
-27.4297002682121,-51.1865892278896,3492.17,Área 02
-27.4296551282441,-51.1865891519967,4504.48,Área 02
-27.4296099882757,-51.186589076104,4713.1,Área 02
-27.4295648483071,-51.1865890002114,3754.41,Área 02
-27.4295197083382,-51.1865889243191,4774.77,Área 02
-27.429474568369,-51.1865888484269,3206.63,Área 02
-27.4294294283995,-51.1865887725349,3125.21,Área 02
-27.4293842884298,-51.1865886966431,3361.86,Área 02
-27.4293391484597,-51.1865886207514,2935.17,Área 02
-27.4292940084893,-51.18658854486,3128.16,Área 02
-27.4292488685187,-51.1865884689687,4607.52,Área 02
-27.4292037285477,-51.1865883930776,4549.34,Área 02
-27.4291585885765,-51.1865883171866,3702.26,Área 02
-27.4291134486049,-51.1865882412959,4270.62,Área 02
-27.4290683086331,-51.1865881654053,4615.45,Área 02
-27.429023168661,-51.1865880895149,2920.98,Área 02
-27.4289780286886,-51.1865880136246,3483.92,Área 02
-27.4289328887159,-51.1865879377346,4449.88,Área 02
-27.4288877487429,-51.1865878618447,4224.84,Área 02
-27.4288426087696,-51.186587785955,4012.96,Área 02
-27.428797468796,-51.1865877100655,3497.94,Área 02
-27.4287523288221,-51.1865876341761,3284.09,Área 02
-27.428707188848,-51.186587558287,4611.84,Área 02
-27.4286620488735,-51.186587482398,4700.53,Área 02
-27.4286169088988,-51.1865874065092,2825.75,Área 02
-27.4285717689237,-51.1865873306205,3402.43,Área 02
-27.4285266289484,-51.1865872547321,4638.78,Área 02
-27.4284814889727,-51.1865871788438,3962.23,Área 02
-27.4284363489968,-51.1865871029557,4026.28,Área 02
-27.4283912090206,-51.1865870270677,3820.87,Área 02
-27.4283460690441,-51.18658695118,3967.09,Área 02
-27.4283009290673,-51.1865868752924,3923.16,Área 02
-27.4282557890902,-51.186586799405,3193.8,Área 02
-27.4282106491128,-51.1865867235178,2988.68,Área 02
-27.4281655091351,-51.1865866476307,3878.65,Área 02
-27.4281203691572,-51.1865865717439,3333.68,Área 02
-27.4280752291789,-51.1865864958572,2821.17,Área 02
-27.4280300892003,-51.1865864199707,3811.3,Área 02
-27.4279849492215,-51.1865863440843,3502.17,Área 02
-27.4279398092423,-51.1865862681982,4382.3,Área 02
-27.4278946692629,-51.1865861923122,3379.93,Área 02
-27.4278495292832,-51.1865861164264,4220.41,Área 02
-27.4278043893032,-51.1865860405407,4364.73,Área 02
-27.4277592493228,-51.1865859646553,4567.4,Área 02
-27.4277141093422,-51.18658588877,4677.75,Área 02
-27.4276689693613,-51.1865858128849,3436.31,Área 02
-27.4276238293801,-51.186585737,4480.87,Área 02
-27.4275786893987,-51.1865856611152,3532.46,Área 02
-27.4275335494169,-51.1865855852307,4369.8,Área 02
-27.4274884094348,-51.1865855093463,2866.31,Área 02
-27.4274432694525,-51.1865854334621,3063.22,Área 02
-27.4273981294698,-51.186585357578,3890.35,Área 02
-27.4273529894869,-51.1865852816942,3965.61,Área 02
-27.4273078495036,-51.1865852058105,3764.77,Área 02
-27.4272627095201,-51.186585129927,4178.0,Área 02
-27.4272175695363,-51.1865850540436,3897.51,Área 02
-27.4271724295521,-51.1865849781605,4222.47,Área 02
-27.4271272895677,-51.1865849022775,4836.68,Área 02
-27.427082149583,-51.1865848263947,4155.81,Área 02
-27.427037009598,-51.1865847505121,3522.97,Área 02
-27.4269918696127,-51.1865846746296,2986.43,Área 02
-27.4269467296272,-51.1865845987474,4887.64,Área 02
-27.4269015896413,-51.1865845228653,3072.77,Área 02
-27.4268564496551,-51.1865844469834,3066.43,Área 02
-27.4268113096687,-51.1865843711016,3925.92,Área 02
-27.4267661696819,-51.1865842952201,2874.26,Área 02
-27.4267210296949,-51.1865842193387,3856.9,Área 02
-27.4266758897075,-51.1865841434575,2859.67,Área 02
-27.4266307497199,-51.1865840675764,4051.09,Área 02
-27.426585609732,-51.1865839916956,3134.15,Área 02
-27.4265404697438,-51.1865839158149,3128.61,Área 02
-27.4264953297553,-51.1865838399344,3936.8,Área 02
-27.4264501897665,-51.1865837640541,4530.51,Área 02
-27.4264050497774,-51.1865836881739,3992.53,Área 02
-27.426359909788,-51.186583612294,4272.8,Área 02
-27.4263147697983,-51.1865835364142,3415.4,Área 02
-27.4262696298083,-51.1865834605346,4233.75,Área 02
-27.4262244898181,-51.1865833846551,4539.77,Área 02
-27.4261793498275,-51.1865833087759,4020.88,Área 02
-27.4261342098367,-51.1865832328968,2827.88,Área 02
-27.4260890698455,-51.1865831570179,3436.84,Área 02
-27.4260439298541,-51.1865830811391,2836.04,Área 02
-27.4259987898624,-51.1865830052606,3450.23,Área 02
-27.4259536498704,-51.1865829293822,3389.81,Área 02
-27.425908509878,-51.186582853504,3263.89,Área 02
-27.4258633698854,-51.186582777626,4013.19,Área 02
-27.4258182298926,-51.1865827017481,4344.31,Área 02
-27.4257730898994,-51.1865826258705,4666.23,Área 02
-27.4257279499059,-51.186582549993,4397.05,Área 02
-27.4256828099121,-51.1865824741157,3850.46,Área 02
-27.425637669918,-51.1865823982385,4798.73,Área 02
-27.4255925299237,-51.1865823223616,4040.4,Área 02
-27.425547389929,-51.1865822464848,3307.33,Área 02
-27.4255022499341,-51.1865821706082,3655.43,Área 02
-27.4254571099388,-51.1865820947317,3795.24,Área 02
-27.4254119699433,-51.1865820188555,4578.73,Área 02
-27.4253668299475,-51.1865819429794,4455.07,Área 02
-27.4253216899514,-51.1865818671035,3873.45,Área 02
-27.425276549955,-51.1865817912278,4709.47,Área 02
-27.4252314099583,-51.1865817153522,4435.63,Área 02
-27.4251862699613,-51.1865816394769,2946.11,Área 02
-27.425141129964,-51.1865815636017,4330.2,Área 02
-27.4250959899664,-51.1865814877266,3129.6,Área 02
-27.4250508499686,-51.1865814118518,3501.12,Área 02
-27.4250057099704,-51.1865813359772,3447.27,Área 02
-27.4249605699719,-51.1865812601027,4663.89,Área 02
-27.4249154299732,-51.1865811842284,3583.59,Área 02
-27.4248702899741,-51.1865811083542,3469.44,Área 02
-27.4248251499748,-51.1865810324803,4625.75,Área 02
-27.4247800099752,-51.1865809566065,3705.97,Área 02
-27.4247348699753,-51.1865808807329,4110.46,Área 02
-27.4246897299751,-51.1865808048595,4375.58,Área 02
-27.4246445899745,-51.1865807289862,2810.94,Área 02
-27.4245994499738,-51.1865806531132,3861.33,Área 02
-27.4245543099727,-51.1865805772403,4319.65,Área 02
-27.4245091699713,-51.1865805013675,3188.37,Área 02
-27.4244640299696,-51.186580425495,4267.69,Área 02
-27.4244188899676,-51.1865803496226,3465.72,Área 02
-27.4243737499654,-51.1865802737505,4031.74,Área 02
-27.4243286099628,-51.1865801978784,4340.85,Área 02
-27.42428346996,-51.1865801220066,3449.88,Área 02
-27.4242383299569,-51.186580046135,3593.17,Área 02
-27.4241931899534,-51.1865799702635,2890.05,Área 02
-27.4241480499497,-51.1865798943922,4666.19,Área 02
-27.4241029099457,-51.1865798185211,3721.49,Área 02
-27.4240577699414,-51.1865797426501,3979.01,Área 02
-27.4240126299368,-51.1865796667793,3204.03,Área 02
-27.4239674899319,-51.1865795909088,4164.11,Área 02
-27.4239223499267,-51.1865795150383,4178.2,Área 02
-27.4238772099212,-51.1865794391681,3173.27,Área 02
-27.4238320699155,-51.186579363298,4595.98,Área 02
-27.4237869299094,-51.1865792874282,3255.64,Área 02
-27.423741789903,-51.1865792115584,4568.75,Área 02
-27.4236966498964,-51.1865791356889,3578.69,Área 02
-27.4236515098894,-51.1865790598196,4059.67,Área 02
-27.4236063698822,-51.1865789839504,2856.42,Área 02
-27.4235612298747,-51.1865789080814,4774.83,Área 02
-27.4235160898669,-51.1865788322125,3206.91,Área 02
-27.4234709498588,-51.1865787563439,3149.79,Área 02
-27.4234258098504,-51.1865786804754,3209.43,Área 02
-27.4233806698417,-51.1865786046071,2922.6,Área 02
-27.4233355298327,-51.186578528739,3216.26,Área 02
-27.4232686774215,-51.1864772441203,3110.89,Área 02
-27.4233138174312,-51.186477319947,4807.19,Área 02
-27.4233589574406,-51.1864773957739,4544.5,Área 02
-27.4234040974497,-51.1864774716009,4382.89,Área 02
-27.4234492374585,-51.1864775474282,3910.5,Área 02
-27.423494377467,-51.1864776232556,2831.33,Área 02
-27.4235395174752,-51.1864776990832,3691.9,Área 02
-27.4235846574831,-51.186477774911,3967.11,Área 02
-27.4236297974908,-51.1864778507389,4013.61,Área 02
-27.4236749374981,-51.1864779265671,3579.74,Área 02
-27.4237200775052,-51.1864780023954,3719.5,Área 02
-27.4237652175119,-51.1864780782239,3998.29,Área 02
-27.4238103575184,-51.1864781540525,3823.93,Área 02
-27.4238554975246,-51.1864782298814,4563.09,Área 02
-27.4239006375304,-51.1864783057104,4157.17,Área 02
-27.423945777536,-51.1864783815396,3880.67,Área 02
-27.4239909175413,-51.1864784573689,3676.64,Área 02
-27.4240360575463,-51.1864785331985,2898.36,Área 02
-27.424081197551,-51.1864786090282,3495.15,Área 02
-27.4241263375554,-51.1864786848581,3063.04,Área 02
-27.4241714775596,-51.1864787606882,3842.35,Área 02
-27.4242166175634,-51.1864788365184,4563.81,Área 02
-27.4242617575669,-51.1864789123488,3525.38,Área 02
-27.4243068975702,-51.1864789881795,3528.32,Área 02
-27.4243520375731,-51.1864790640102,3072.12,Área 02
-27.4243971775758,-51.1864791398412,3064.25,Área 02
-27.4244423175782,-51.1864792156723,4601.71,Área 02
-27.4244874575802,-51.1864792915036,4394.72,Área 02
-27.424532597582,-51.1864793673351,3697.49,Área 02
-27.4245777375835,-51.1864794431668,3973.7,Área 02
-27.4246228775847,-51.1864795189986,4411.99,Área 02
-27.4246680175856,-51.1864795948307,2985.15,Área 02
-27.4247131575862,-51.1864796706629,3202.62,Área 02
-27.4247582975865,-51.1864797464952,4899.22,Área 02
-27.4248034375866,-51.1864798223278,4130.38,Área 02
-27.4248485775863,-51.1864798981605,3207.1,Área 02
-27.4248937175857,-51.1864799739934,4122.94,Área 02
-27.4249388575849,-51.1864800498265,2945.17,Área 02
-27.4249839975837,-51.1864801256597,3177.16,Área 02
-27.4250291375823,-51.1864802014932,4355.49,Área 02
-27.4250742775806,-51.1864802773268,4082.64,Área 02
-27.4251194175786,-51.1864803531606,3874.72,Área 02
-27.4251645575763,-51.1864804289945,2975.76,Área 02
-27.4252096975736,-51.1864805048287,3346.81,Área 02
-27.4252548375707,-51.186480580663,3577.13,Área 02
-27.4252999775676,-51.1864806564975,3754.69,Área 02
-27.4253451175641,-51.1864807323322,3530.5,Área 02
-27.4253902575603,-51.186480808167,2986.32,Área 02
-27.4254353975562,-51.186480884002,4695.34,Área 02
-27.4254805375519,-51.1864809598372,3611.22,Área 02
-27.4255256775472,-51.1864810356726,4001.8,Área 02
-27.4255708175423,-51.1864811115082,4478.19,Área 02
-27.425615957537,-51.1864811873439,3502.57,Área 02
-27.4256610975315,-51.1864812631798,3334.81,Área 02
-27.4257062375257,-51.1864813390159,4115.41,Área 02
-27.4257513775195,-51.1864814148522,4255.33,Área 02
-27.4257965175131,-51.1864814906886,4660.87,Área 02
-27.4258416575064,-51.1864815665252,3119.94,Área 02
-27.4258867974994,-51.186481642362,3817.35,Área 02
-27.4259319374921,-51.186481718199,2839.53,Área 02
-27.4259770774846,-51.1864817940361,3138.94,Área 02
-27.4260222174767,-51.1864818698735,3211.86,Área 02
-27.4260673574685,-51.186481945711,3768.62,Área 02
-27.4261124974601,-51.1864820215486,2973.87,Área 02
-27.4261576374513,-51.1864820973865,4111.32,Área 02
-27.4262027774423,-51.1864821732245,3896.83,Área 02
-27.4262479174329,-51.1864822490627,3774.09,Área 02
-27.4262930574233,-51.1864823249011,3969.61,Área 02
-27.4263381974134,-51.1864824007397,3532.97,Área 02
-27.4263833374032,-51.1864824765784,4505.47,Área 02
-27.4264284773927,-51.1864825524173,3191.85,Área 02
-27.4264736173819,-51.1864826282564,3034.18,Área 02
-27.4265187573708,-51.1864827040957,3713.19,Área 02
-27.4265638973594,-51.1864827799351,4400.44,Área 02
-27.4266090373477,-51.1864828557748,4083.03,Área 02
-27.4266541773357,-51.1864829316146,3267.72,Área 02
-27.4266993173235,-51.1864830074545,3763.07,Área 02
-27.4267444573109,-51.1864830832947,4616.63,Área 02
-27.4267895972981,-51.186483159135,4790.89,Área 02
-27.4268347372849,-51.1864832349755,3550.04,Área 02
-27.4268798772715,-51.1864833108162,4221.64,Área 02
-27.4269250172578,-51.1864833866571,4078.54,Área 02
-27.4269701572438,-51.1864834624981,3377.53,Área 02
-27.4270152972294,-51.1864835383393,4735.5,Área 02
-27.4270604372148,-51.1864836141807,4136.98,Área 02
-27.4271055772,-51.1864836900223,4341.06,Área 02
-27.4271507171848,-51.186483765864,3220.85,Área 02
-27.4271958571693,-51.1864838417059,2803.49,Área 02
-27.4272409971535,-51.186483917548,2997.22,Área 02
-27.4272861371374,-51.1864839933903,4338.08,Área 02
-27.4273312771211,-51.1864840692328,3485.32,Área 02
-27.4273764171044,-51.1864841450754,3154.38,Área 02
-27.4274215570875,-51.1864842209182,2829.06,Área 02
-27.4274666970702,-51.1864842967612,3843.53,Área 02
-27.4275118370527,-51.1864843726043,3409.68,Área 02
-27.4275569770349,-51.1864844484477,4145.68,Área 02
-27.4276021170168,-51.1864845242912,2940.34,Área 02
-27.4276472569984,-51.1864846001349,4742.87,Área 02
-27.4276923969797,-51.1864846759788,4602.72,Área 02
-27.4277375369607,-51.1864847518228,3970.19,Área 02
-27.4277826769414,-51.186484827667,4490.48,Área 02
-27.4278278169218,-51.1864849035114,2850.35,Área 02
-27.427872956902,-51.186484979356,3984.78,Área 02
-27.4279180968818,-51.1864850552007,3214.11,Área 02
-27.4279632368613,-51.1864851310457,3309.1,Área 02
-27.4280083768406,-51.1864852068908,3633.76,Área 02
-27.4280535168195,-51.1864852827361,4695.57,Área 02
-27.4280986567982,-51.1864853585815,4377.88,Área 02
-27.4281437967766,-51.1864854344271,4706.18,Área 02
-27.4281889367547,-51.186485510273,4587.62,Área 02
-27.4282340767324,-51.1864855861189,3996.34,Área 02
-27.4282792167099,-51.1864856619651,3775.02,Área 02
-27.4283243566872,-51.1864857378115,3641.47,Área 02
-27.4283694966641,-51.186485813658,4030.45,Área 02
-27.4284146366407,-51.1864858895047,3607.49,Área 02
-27.428459776617,-51.1864859653515,4376.12,Área 02
-27.428504916593,-51.1864860411986,4189.9,Área 02
-27.4285500565688,-51.1864861170458,3637.71,Área 02
-27.4285951965442,-51.1864861928932,3755.19,Área 02
-27.4286403365194,-51.1864862687408,2847.92,Área 02
-27.4286854764942,-51.1864863445886,4326.67,Área 02
-27.4287306164688,-51.1864864204365,4804.33,Área 02
-27.4287757564431,-51.1864864962846,4327.14,Área 02
-27.4288208964171,-51.1864865721329,3289.45,Área 02
-27.4288660363908,-51.1864866479814,3225.01,Área 02
-27.4289111763642,-51.18648672383,4513.92,Área 02
-27.4289563163373,-51.1864867996788,4090.93,Área 02
-27.4290014563101,-51.1864868755278,3625.01,Área 02
-27.4290465962826,-51.186486951377,4381.63,Área 02
-27.4290917362548,-51.1864870272263,3695.59,Área 02
-27.4291368762268,-51.1864871030758,3379.29,Área 02
-27.4291820161984,-51.1864871789256,3700.78,Área 02
-27.4292271561698,-51.1864872547754,4652.82,Área 02
-27.4292722961408,-51.1864873306255,4109.24,Área 02
-27.4293174361116,-51.1864874064757,4097.14,Área 02
-27.4293625760821,-51.1864874823261,2813.43,Área 02
-27.4294077160522,-51.1864875581767,3121.15,Área 02
-27.4294528560221,-51.1864876340275,4557.07,Área 02
-27.4294979959917,-51.1864877098784,4358.38,Área 02
-27.429543135961,-51.1864877857295,3964.77,Área 02
-27.42958827593,-51.1864878615808,4248.56,Área 02
-27.4296334158988,-51.1864879374323,3081.35,Área 02
-27.4296785558672,-51.1864880132839,3580.69,Área 02
-27.4297236958353,-51.1864880891358,4223.09,Área 02
-27.4297688358032,-51.1864881649878,3601.21,Área 02
-27.4298139757707,-51.1864882408399,4712.38,Área 02
-27.429859115738,-51.1864883166923,3368.51,Área 02
-27.4299042557049,-51.1864883925448,3437.54,Área 02
-27.4299493956716,-51.1864884683975,4458.49,Área 02
-27.429994535638,-51.1864885442504,3330.95,Área 02
-27.430039675604,-51.1864886201035,3612.86,Área 02
-27.4300848155698,-51.1864886959567,3867.35,Área 02
